b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
1242.887329,8766.813477,453,626,10434.458008,19086.859375,21188,24519,12147.578125,19820.789062,12465,14929,24669.689453,111336.492188,4294,8613,17198.03125,105107.3125,2959,5043,32902.0625,381313.125,508,3664,98594.703125,645431.375,41867,57394
15844.510742,95229.617188,7152,10807,15470.457031,55194.335938,12068,15275,16969.015625,39940.769531,5036,10207,25193.357422,118602.367188,1862,6949,23149.371094,179855.625,2130,4947,52283.40625,692927.625,390,4590,148910.109375,1181750.25,28638,52775
0.0,0.0,0,0,13859.323242,65646.890625,19768,23341,13400.222656,33061.933594,10857,14550,7979.248047,19897.068359,3684,5627,10986.173828,52110.921875,3025,4484,27619.716797,291785.5625,920,3525,73844.6875,462502.375,38254,51527
617.568909,1589.444092,1134,1341,7061.467773,17312.625,22769,24644,9797.486328,20991.21875,12322,14186,4213.375,10336.173828,3917,4692,10550.181641,58959.132812,3190,4464,28569.351562,333568.8125,1283,3633,60809.429688,442757.40625,44615,52960
32667.65625,106204.867188,0,11610,11107.999023,23261.921875,16648,18932,14792.306641,31708.685547,6736,11825,7588.790527,22037.867188,2509,4066,13420.331055,71257.617188,2166,4154,25117.15625,295751.65625,686,2866,104694.242188,550222.625,28745,53453
131.65979,3.254668,8996,8996,6883.476562,21826.712891,32315,33649,7233.945801,13916.099609,10498,12422,6080.628906,13571.178711,6124,7175,29255.015625,121175.84375,8727,13094,25787.457031,180447.03125,2053,5348,75372.1875,350940.125,68713,80684
20.234066,1.696779,346,346,9450.117188,28415.373047,31341,32852,7923.834473,13744.082031,14552,15733,11804.918945,31466.513672,6148,8915,35026.332031,170584.859375,8350,13723,34240.871094,260666.84375,2226,6415,98466.3125,504879.375,62963,77984
6966.348145,44045.34375,0,1125,5710.399414,9766.12793,25904,26749,7845.810547,12412.850586,11709,13478,11350.928711,29390.974609,6960,9217,37300.851562,159926.3125,11199,16657,36007.3125,270988.0625,2053,6661,105181.65625,526529.6875,57825,73887
643.121521,1382.919189,0,304,12669.919922,42597.421875,18903,23725,21726.617188,98664.234375,12318,17266,12978.259766,41877.765625,6323,9036,43058.515625,211798.84375,9351,16087,47138.304688,444772.53125,1707,6701,138214.734375,841093.625,48602,73119
10230.09668,29373.066406,2288,10001,7938.679688,19158.214844,18309,20916,7406.483398,18062.0625,10635,12492,19220.71875,81096.398438,9539,12479,33815.757812,165456.375,8310,13559,40166.328125,377870.5625,1828,6198,118778.0625,691016.625,50909,75645
