b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
10839.296875,23905.089844,3106,9847,65558.984375,442141.0,19764,36405,16470.96875,52741.511719,11567,15058,11331.44043,74102.601562,3569,5460,16981.503906,99651.78125,2237,5036,42224.382812,406782.59375,1422,5826,163406.5625,1099324.625,41665,77632
27936.671875,133829.734375,9845,32282,40089.066406,176879.203125,16599,29168,5557.957031,11237.808594,4493,5751,13998.572266,84162.460938,2812,5420,12400.492188,79323.757812,1438,3294,35636.0625,378039.09375,1606,4930,135618.8125,863472.0625,36793,80845
3864.243652,18096.792969,0,838,57400.292969,319067.875,19933,33037,22412.664062,166046.34375,9864,12395,19214.339844,128927.476562,6429,9266,18831.464844,110814.15625,4704,7098,63757.585938,665009.625,2941,8996,185480.59375,1407962.25,43871,71630
28313.257812,221333.78125,5959,13884,32033.710938,242220.53125,13431,16938,50385.679688,337066.53125,9825,18157,6775.19043,21110.533203,4011,4838,19312.582031,103743.351562,5437,8045,48255.617188,394609.9375,3933,9161,185076.03125,1320084.625,42596,71023
23070.232422,75625.6875,9318,28102,18499.640625,78414.859375,3603,11869,38319.984375,190857.84375,5836,14077,13128.624023,66839.71875,3767,5700,31630.660156,207672.875,4150,8310,53681.832031,669590.625,1697,6215,178330.984375,1289001.625,28371,74273
119.647263,723.396606,0,20,80481.0625,530098.625,16838,30216,19672.351562,116160.835938,8549,11317,15442.244141,115012.09375,6433,8276,36906.777344,197213.875,10032,14826,21405.646484,159615.65625,2481,4769,174027.734375,1118824.5,44333,69424
2666.252686,80348.304688,0,90,41887.953125,240035.4375,14334,24209,28204.757812,107676.078125,10059,15238,9109.152344,28999.017578,6457,7407,43305.683594,213629.875,12234,17884,24360.160156,169917.25,2310,5097,149533.953125,840605.9375,45394,69925
20223.470703,145334.75,4205,9265,15985.329102,56644.5,10826,14367,32556.816406,163099.1875,9586,15663,19414.261719,92120.234375,8517,11072,40422.628906,259023.53125,7107,12835,27823.894531,219097.875,2032,5219,156426.40625,935320.125,42273,68421
0.0,0.0,0,0,53192.859375,402474.8125,10357,25117,22566.480469,108481.617188,8715,13439,31720.105469,144450.375,8597,14652,50484.03125,388507.6875,5224,11918,16946.308594,129484.023438,1243,3145,174909.78125,1173398.5,34136,68271
34.128811,54.778038,0,22,52339.542969,339916.75,17611,27749,17213.917969,57348.605469,10886,13798,36733.007812,266675.5,7082,12847,22126.416016,166533.28125,4538,7114,27270.207031,289405.375,1569,3829,155717.21875,1119934.25,41686,65359
3934.538574,56277.324219,0,280,27986.414062,153088.15625,17038,22497,35554.992188,182767.0625,15207,21076,46259.746094,550414.8125,5455,10674,17449.158203,146792.1875,4426,6490,14870.197266,118556.828125,1959,3578,146055.0625,1207896.25,44085,64595
12989.679688,69232.679688,3969,11202,18261.386719,66498.875,14776,17509,45223.742188,362886.21875,13650,20602,25357.03125,303260.75,4563,7118,8603.332031,56526.757812,3589,4576,15962.671875,125728.515625,2455,4090,126397.835938,984133.75,43002,65097
8396.007812,225388.546875,0,315,55439.816406,353190.0,20569,31741,19342.621094,152762.59375,9036,11559,19089.302734,201632.125,4913,7161,6698.285645,44115.382812,3827,4529,16213.296875,139944.125,2300,3944,125179.328125,1117032.75,40645,59249
30.727764,92.17395,2,16,80884.78125,589357.875,14927,33639,37018.421875,370269.8125,8964,13082,7404.177246,51020.914062,3878,4533,4565.397461,10155.580078,3648,3832,9280.511719,62132.199219,1958,2710,139184.015625,1083028.5,33377,57812
38856.503906,260616.734375,0,6896,26089.384766,133366.8125,14943,17710,49339.742188,449757.6875,9834,16022,7664.883789,98885.703125,4264,4683,4998.628906,10911.640625,4267,4488,12810.625,79496.09375,2632,3899,139759.765625,1033034.625,35940,53698
0.0,0.0,0,0,77878.703125,1060590.75,17713,25244,38542.242188,550600.8125,8890,11610,2420.802979,9068.90332,4206,4322,7964.609375,43597.570312,4132,5122,40510.003906,426539.5625,2237,6009,167316.359375,2090397.5,37178,52307
