b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
0.0,0.0,0,0,612.090637,51.404022,17575,17575,9159.628906,19079.009766,15155,16938,10865.111328,23163.345703,10532,12405,32078.316406,128576.820312,11007,15990,51359.679688,437138.0,3501,9376,104074.828125,608008.625,57770,72284
0.0,0.0,0,0,1852.182495,1121.485107,17504,17779,15541.608398,32276.433594,18307,21599,8601.570312,22874.511719,7027,8439,37606.121094,188958.0625,11294,16306,58189.050781,557852.75,3608,9667,121790.53125,803083.25,57740,73790
0.0,0.0,0,0,3089.069092,6533.366211,17636,18624,10412.599609,28746.917969,17638,19457,7255.640625,13421.654297,10919,11689,28273.970703,116123.203125,10415,14860,50756.316406,412405.03125,4096,9812,99787.59375,577230.125,60704,74442
0.0,0.0,0,0,4750.186035,11655.894531,25570,26109,5983.852539,16816.820312,10593,12014,10836.318359,23179.203125,12956,14217,36013.886719,175054.546875,8100,13999,56186.539062,519239.125,3387,9370,113770.78125,745945.625,60606,75709
331.789825,1619.985596,0,68,14739.617188,74798.96875,22231,25180,8610.314453,21577.345703,13743,15611,12496.712891,31290.755859,9940,12238,30123.109375,134805.671875,10143,14552,42023.765625,342252.0,3842,8578,108325.3125,606344.75,59899,76227
3321.820801,17668.402344,8441,8922,13963.027344,74486.6875,16104,18999,9615.274414,16192.708984,16570,18493,11863.375977,32222.830078,7806,10423,34090.632812,163703.4375,7490,13098,43197.976562,376552.96875,2988,7882,116052.109375,680827.0,59399,77817
6296.155273,35757.195312,0,1248,4173.487305,10980.529297,22205,23236,8447.633789,15290.568359,14334,16854,14450.196289,45011.558594,7791,11083,37433.476562,168735.75,11197,16909,46489.367188,430460.375,2668,7556,117290.3125,706236.0,58195,76886
32.712421,21.015102,14,51,5610.028809,10642.646484,23800,25578,6423.009766,13258.292969,14484,15882,16505.40625,46981.28125,9729,13127,29292.632812,119313.78125,10810,15173,36078.871094,295460.875,2573,6893,93942.664062,485677.875,61410,76704
5.142001,8.816214,0,3,4299.171875,8935.874023,22337,23647,8340.706055,16120.048828,15433,17170,17642.671875,44254.578125,12074,15697,28555.621094,117432.640625,9684,14218,38420.25,330140.625,1997,6403,97263.5625,516892.625,61525,77138
0.0,0.0,0,0,8592.286133,12253.511719,26091,28828,11172.517578,22971.683594,14857,17779,14328.683594,36954.054688,10229,13219,26272.808594,113732.84375,7633,12069,39862.195312,371627.5625,1966,6467,100228.492188,557539.625,60776,78362
0.0,0.0,0,0,12989.644531,42662.9375,20242,23876,12563.272461,19986.792969,18833,21361,14759.503906,28053.097656,12436,14675,21821.119141,82406.640625,7203,10857,48110.492188,423314.96875,2926,8211,110244.03125,596424.375,61640,78980
0.0,0.0,0,0,6637.35791,16136.097656,25652,27471,10670.951172,15528.707031,18998,21263,15320.082031,33083.320312,10793,13837,28261.152344,135845.515625,6145,10826,32890.226562,294142.8125,2125,5819,93779.773438,494736.4375,63713,79216
980.306458,2540.496826,0,457,10875.490234,10204.449219,25352,30827,12351.138672,17062.105469,19690,21628,14413.133789,47037.4375,7161,10202,32044.712891,186902.1875,4434,9240,31761.865234,318693.375,2118,5231,102426.648438,582440.0625,58755,77585
0.0,0.0,0,0,7270.567383,7677.244141,23897,25847,17475.634766,30184.103516,18856,22844,12188.506836,36815.429688,5500,8112,47834.289062,277808.25,5622,12890,51146.367188,516189.65625,1149,6312,135915.375,868674.6875,55024,76005
5.351494,4.774018,0,6,34476.863281,181409.5625,19306,29414,28009.808594,82974.921875,10710,20166,10147.625977,37833.589844,3730,5833,65980.953125,446447.0625,4738,14526,40522.3125,437216.5,1296,5220,179142.90625,1185886.375,39780,75165
7683.34082,18264.107422,4100,7528,12723.464844,25850.109375,17996,23271,20802.685547,86810.34375,10190,14954,15616.185547,56385.800781,6875,9855,43822.363281,253235.15625,5601,12851,34902.628906,350219.625,1696,5230,135550.65625,790765.125,46458,73689
1916.955444,1714.515137,7807,9303,14290.46875,31755.304688,17873,23984,14635.449219,62280.953125,9056,12195,34408.296875,144932.75,6952,14150,38254.40625,223508.53125,4474,10732,25623.154297,258571.15625,787,3440,129128.71875,722763.1875,46949,73804
894.628723,3154.760254,0,256,17832.824219,64520.242188,17432,22905,10463.0625,19235.15625,15155,16739,25222.492188,71010.0625,9397,15290,29578.253906,127116.070312,6083,11000,40010.8125,371004.4375,1268,5450,124002.078125,656040.75,49335,71640
192.544006,421.779846,0,136,17901.525391,39786.140625,12746,19265,31595.390625,72731.890625,14660,23955,28813.8125,99638.640625,6453,13337,28200.769531,151415.03125,4102,9006,46490.195312,470915.1875,524,5309,153194.234375,834908.6875,38485,71008
16643.515625,43172.960938,658,9117,9333.453125,10876.384766,14565,16727,36125.25,80395.5625,16258,27138,30637.763672,126350.734375,2779,10240,38024.515625,247593.78125,276,6557,47916.351562,562392.875,0,4267,178680.84375,1070782.375,34536,74046
38973.984375,336504.03125,11723,18142,32249.298828,127702.09375,18237,26247,41038.003906,145544.390625,3467,15999,29777.695312,161788.40625,1259,7029,31461.691406,229489.265625,770,5269,39403.351562,466801.375,87,3574,212904.015625,1467829.625,35543,76260
0.0,0.0,0,0,16046.949219,17829.144531,31742,36679,17252.333984,34858.578125,16729,20676,7410.305664,20870.128906,3483,4989,24226.09375,129878.53125,3571,7238,51495.933594,605750.5625,763,5317,116431.617188,809186.9375,56288,74899
5049.940918,6462.823242,7604,9847,14936.048828,23476.960938,31572,36405,9031.071289,14275.350586,12791,15058,8398.941406,28624.476562,3648,5460,18753.171875,116252.289062,2083,5036,57362.464844,685831.25,789,5826,113531.640625,874923.25,58487,77632
7850.450684,7704.354492,26387,32282,13014.126953,14970.191406,24295,29168,4561.577637,12295.533203,4513,5751,9668.089844,40352.777344,3435,5420,12558.586914,89958.84375,1498,3294,41132.417969,450561.90625,870,4930,88785.25,615843.625,60998,80845
2127.921875,5889.664062,0,838,14797.271484,33623.929688,28939,33037,7198.086914,15103.306641,10403,12395,8793.898438,23243.785156,7184,9266,18232.744141,104036.226562,4133,7098,65781.65625,632383.6875,1805,8996,116931.570312,814280.625,52464,71630
10612.587891,20897.171875,8270,13884,8673.103516,12307.482422,14627,16938,19805.101562,46003.460938,13172,18157,7199.660645,28726.486328,3545,4838,32234.859375,219017.40625,3311,8045,81291.351562,890801.1875,977,9161,159816.65625,1217753.25,43902,71023
31943.880859,202116.671875,20395,28102,4459.639648,7518.988281,10710,11869,21516.164062,79172.140625,8576,14077,12154.123047,55416.695312,3405,5700,39909.804688,292819.6875,2991,8310,66450.578125,855470.625,498,6215,176434.1875,1492514.875,46575,74273
58.75515,185.156281,0,20,24649.869141,82625.914062,23014,30216,7624.973633,23434.775391,9680,11317,9469.175781,25347.517578,6349,8276,44702.589844,218395.28125,6514,14826,30968.328125,301095.625,1387,4769,117473.6875,651084.25,46944,69424
141.710373,244.683502,0,90,4776.826172,5702.993164,22392,24209,7792.733398,13577.711914,13477,15238,7079.506836,15005.552734,5754,7407,52493.71875,260183.578125,9128,17884,39419.03125,420938.25,1544,5097,111703.523438,715652.75,52295,69925
7089.65625,17859.792969,5879,9265,4730.404297,7790.73584,12923,14367,14757.203125,49090.511719,12444,15663,16774.238281,46286.210938,6967,11072,42913.085938,238025.84375,5407,12835,43862.980469,457468.8125,1065,5219,130127.5625,816521.875,44685,68421
0.0,0.0,0,0,8698.457031,17233.361328,22145,25117,5440.114258,7343.171875,12182,13439,26216.824219,84332.882812,8436,14652,30949.115234,138189.453125,6512,11918,22020.535156,236418.59375,1208,3145,93325.046875,483517.46875,50483,68271
141.433807,911.347534,0,22,8487.316406,10002.980469,25500,27749,8693.022461,17116.953125,11955,13798,18968.056641,61274.78125,9177,12847,20392.878906,108842.054688,3726,7114,29954.675781,326789.375,1201,3829,86637.390625,524937.5,51559,65359
336.532959,420.038757,0,280,3524.38916,2360.553711,22116,22497,14821.935547,37512.226562,18976,21076,15957.951172,48322.953125,6691,10674,16893.027344,84025.242188,3249,6490,26219.001953,307794.0,1359,3578,77752.835938,480435.03125,52391,64595
1941.364136,525.064575,10647,11202,4208.816895,5748.50293,16169,17509,15959.692383,31111.882812,16544,20602,14409.390625,55697.015625,3562,7118,12966.938477,89802.4375,2749,4576,31861.142578,367948.4375,1311,4090,81347.34375,550833.375,50982,65097
1181.585205,4506.237793,0,315,11637.015625,13059.461914,26227,31741,7981.531738,18506.513672,8847,11559,10038.28125,31613.960938,4672,7161,9507.318359,67422.59375,3433,4529,32922.328125,452950.5625,1619,3944,73268.0625,588059.375,44798,59249
8.075329,9.878924,11,16,9432.070312,7805.761719,30138,33639,9626.878906,19769.294922,10117,13082,4295.513672,13294.810547,3363,4533,5550.337891,36554.679688,3320,3832,15982.303711,199147.96875,1561,2710,44895.179688,276582.40625,48510,57812
18423.431641,124812.296875,596,6896,4846.153809,6665.021973,15569,17710,9541.322266,29212.302734,14074,16022,2834.446289,5493.633789,3994,4683,5404.35791,31843.4375,3858,4488,25703.986328,316087.34375,1897,3899,66753.695312,514114.0,39988,53698
0.0,0.0,0,0,10101.96582,18786.130859,21910,25244,8246.988281,18363.792969,8612,11610,3275.289307,12130.128906,3690,4322,12699.744141,98109.046875,3661,5122,56079.976562,715118.875,1541,6009,90403.96875,862508.0,39414,52307
458.184113,29.957039,8996,8996,1268.283936,409.868713,27934,28055,11172.543945,25536.398438,12727,16035,14724.810547,54663.757812,4298,7865,47861.734375,350943.40625,4458,10669,56782.335938,632713.125,1479,6778,132267.890625,1064296.5,59892,78398
3101.661133,2202.070312,652,4498,51782.027344,129701.617188,3849,29711,44455.550781,235475.4375,8490,17413,17400.15625,45915.539062,5089,9287,29766.445312,155999.625,6212,10546,52716.429688,472049.9375,731,6947,199222.265625,1041344.25,25023,78402
0.0,0.0,0,0,20275.703125,88080.875,26593,30753,7306.341797,13232.441406,12917,14433,9907.580078,22897.400391,9047,10619,25793.878906,124939.8125,6798,10729,40734.542969,343541.59375,2511,7196,104018.046875,592692.125,57866,73730
0.0,0.0,0,0,10373.224609,30000.878906,19961,24264,8551.823242,19933.230469,12631,14803,7471.734375,16695.283203,8924,10163,27560.457031,121769.789062,8309,13028,43188.441406,356186.375,3289,8266,97145.679688,544585.5625,53114,70524
0.0,0.0,0,0,2131.422607,2859.525146,18271,19208,13855.12793,31894.300781,17457,20512,10929.541016,34025.863281,7180,9409,45260.527344,271908.21875,6256,13264,56021.820312,494348.53125,2382,8747,128198.4375,835036.4375,51546,71140
0.0,0.0,0,0,8257.455078,24666.4375,20550,22274,14942.163086,45630.007812,13808,16975,13107.765625,43137.117188,7619,10261,34344.546875,153840.59375,8687,14483,55199.398438,482821.84375,2598,8881,125851.328125,750096.0,53262,72874
0.0,0.0,0,0,22025.273438,83087.914062,20259,27063,14540.336914,37340.902344,12839,16426,10310.836914,35995.695312,5407,7489,45209.257812,255522.796875,9118,15870,49033.015625,476585.6875,1862,7038,141118.71875,888533.0,49485,73886
9686.657227,74481.109375,156,1887,8391.170898,23026.873047,20941,23517,9786.44043,17554.007812,15208,17185,15180.888672,41158.71875,7192,10729,41919.664062,234971.40625,7504,13929,43595.328125,419475.40625,1589,6274,128560.140625,810667.5,52590,73521
4071.209961,2547.569336,9755,13235,21037.095703,93675.570312,14264,20281,16013.513672,47291.8125,9139,13753,20642.439453,94328.359375,5052,9039,55913.617188,392627.625,5025,12807,47423.917969,510507.84375,1946,6387,165101.796875,1140978.75,45181,75502
0.0,0.0,0,0,14748.248047,31545.917969,22146,28256,13550.302734,34162.203125,12606,15964,11801.099609,36054.976562,6516,8932,37630.640625,186127.28125,8967,14732,32453.730469,262532.0,2508,6263,110184.023438,550422.4375,52743,74147
0.0,0.0,0,0,5895.490234,11410.0625,22874,25155,11060.211914,31045.25,14746,16987,15758.235352,50846.195312,7189,10692,44147.171875,225433.3125,7701,15215,41591.214844,410971.96875,1016,5515,118452.328125,729706.75,53526,73564
3418.109131,10164.277344,10963,11673,8494.495117,16920.552734,17465,20391,11455.060547,26794.363281,11966,14970,15143.427734,47923.125,8798,11716,33140.839844,180998.875,5902,11315,35802.320312,329883.5,1208,5282,107454.257812,612684.6875,56302,75347
0.0,0.0,0,0,2505.112305,1969.098633,22632,23026,10671.082031,16720.003906,16780,19189,11878.896484,25343.826172,10065,12129,30237.878906,119252.0,7358,12757,33188.054688,266584.03125,2495,6227,88481.03125,429868.9375,59330,73328
0.381118,0.018739,8,8,7819.357422,11986.43457,22081,24222,9143.386719,11412.277344,18314,19607,16109.457031,35218.773438,9271,12988,30158.976562,126278.578125,6954,12213,31384.59375,262537.4375,2394,5898,94616.15625,447433.5,59022,74936
469.778259,715.524902,0,311,8287.978516,12378.361328,25684,28361,10820.677734,17514.564453,18263,20241,17694.132812,51558.210938,7471,11649,30283.574219,145512.5,5784,10874,38053.835938,356952.65625,1151,5233,105609.984375,584631.875,58353,76669
518.57019,4497.226562,0,61,25346.089844,126987.625,20427,26708,16736.746094,31501.03125,14964,19397,24538.769531,75062.90625,7849,13689,37405.058594,202777.765625,5190,11118,46013.480469,458999.3125,1177,5890,150558.71875,899825.875,49607,76863
286.048462,488.636108,0,174,36505.007812,223131.625,19386,29075,21322.859375,61852.792969,12238,18415,21295.484375,62289.382812,7768,12726,43363.683594,259687.421875,4251,11292,54774.167969,571121.6875,929,6412,177547.25,1178571.5,44572,78094
25019.541016,76072.390625,74,9137,37138.257812,207533.6875,15409,25802,37398.558594,198433.6875,11179,19046,19522.453125,78401.671875,5086,9467,52718.46875,386795.0,3091,10646,44230.25,481903.46875,856,5236,216027.53125,1429139.75,35695,79334
2878.015625,9628.574219,0,983,7329.996094,15766.413086,19435,22287,26012.902344,84323.289062,17004,23415,15521.308594,49159.523438,7680,10823,33983.085938,171285.03125,6488,12116,47041.59375,407562.28125,1817,7277,132766.90625,737725.0625,52424,76901
0.0,0.0,0,0,25316.814453,101801.914062,23464,29929,13191.638672,31064.972656,13130,16142,18198.808594,55343.863281,9239,12378,25593.480469,120936.601562,7202,10939,50363.21875,430076.0625,1509,7810,132663.953125,739223.4375,54544,77198
45.594391,13.628107,153,153,32244.925781,130098.609375,17831,27888,19783.640625,42494.765625,12888,16487,26942.347656,95546.484375,6562,11903,51379.273438,293974.4375,5094,13472,52700.601562,492768.59375,953,7079,183096.390625,1054896.5,43481,76982
3939.679932,5185.633301,7822,9987,8554.958984,8876.09668,15658,20934,22783.09375,52598.007812,16871,22392,15045.37207,47985.183594,6500,9241,49492.15625,346518.9375,3039,10188,47293.203125,490270.75,740,5672,147108.46875,951434.5625,50630,78414
14056.220703,42820.207031,21994,27917,7308.427734,18009.210938,9218,11911,28229.884766,125272.203125,10065,15592,16493.609375,67657.289062,4945,8500,47423.488281,412909.03125,2995,8737,47992.4375,524746.875,924,5692,161504.0625,1191414.875,50141,78349
5628.393066,18030.707031,2514,4593,22118.75,77743.03125,20878,24921,27946.039062,84080.109375,9672,16852,19259.605469,48774.863281,3924,9557,53180.320312,248829.3125,5815,16030,54816.121094,528334.4375,108,6330,182949.234375,1005792.4375,42911,78283
67.200562,161.349457,0,28,16023.302734,34044.929688,23581,29548,12935.705078,21324.279297,12836,16787,11621.435547,29171.457031,7164,9372,36977.402344,161512.625,9983,15313,41383.8125,384545.78125,1372,5911,119008.851562,630760.375,54936,76959
1508.447266,4285.924805,6954,7186,8344.945312,21985.712891,16566,19198,13124.040039,28631.84375,11607,15519,14556.856445,31878.34375,13651,15304,26645.601562,128352.78125,8257,12362,34451.605469,317237.75,1790,5721,98631.5,532372.375,58825,75290
6569.986328,41760.03125,0,1154,16085.658203,60443.757812,17440,22281,8539.517578,15270.320312,14295,16246,14887.149414,24337.011719,17472,19300,19003.207031,71483.570312,6479,9764,30692.664062,227859.5625,2318,6138,95778.1875,441154.25,58004,74883
0.0,0.0,0,0,7003.500977,13131.238281,17327,20146,9362.267578,10065.570312,23136,24147,15210.175781,28803.353516,12303,15605,25124.570312,122956.21875,5357,9753,30363.265625,259852.21875,2153,5550,87063.78125,434808.59375,60276,75201
0.0,0.0,0,0,5119.625,5632.638672,21712,23215,15124.355469,23475.644531,24087,26865,11247.359375,28292.535156,7306,10061,23541.154297,115614.804688,6815,10398,24522.351562,216992.625,2105,4764,79554.84375,390008.25,62025,75303
5.50138,10.088858,0,3,8818.117188,13076.443359,30909,32922,13297.302734,19061.306641,17326,21385,13081.99707,37438.335938,6599,9460,28341.652344,157795.46875,4582,9108,29862.628906,293785.1875,1430,4612,93407.195312,521166.84375,60846,77490
3550.660156,4798.286621,3563,7043,14769.177734,27850.085938,27148,32806,13532.165039,28022.972656,12794,16775,13585.383789,44364.304688,5544,8787,21320.277344,127339.109375,4151,7366,31393.152344,309138.125,1423,4666,98150.8125,541512.875,54623,77443
7117.20459,20517.882812,14819,16324,6344.050781,6784.077637,21502,22917,8404.530273,12449.935547,12069,14276,7578.973145,23431.5,4432,6198,20667.035156,107478.820312,4683,7993,31162.546875,291100.8125,1843,5218,81274.34375,461763.0625,59348,72926
1947.445068,1366.50354,7064,8277,6261.853516,8831.232422,26084,27583,8801.262695,16011.083984,14436,16738,9808.749023,31803.123047,5809,7821,22618.75,122532.765625,5202,8727,39432.726562,364540.625,1637,6175,88870.78125,545085.3125,60232,75321
182.942017,164.344162,90,238,28573.96875,119705.15625,25023,32974,15621.230469,44876.867188,8828,13820,17794.640625,78258.4375,3855,7615,51804.25,407393.4375,4656,11321,46099.273438,491022.5,1039,5588,160076.3125,1141420.75,43491,71556
6169.77832,22940.277344,9250,11245,10231.864258,15356.876953,21722,25286,17846.191406,58834.773438,7364,12166,10026.173828,37363.453125,4765,6709,48579.304688,368541.46875,5626,11790,29033.871094,303196.125,1385,4206,121887.1875,806232.9375,50112,71402
1073.401489,3510.0354,0,339,9936.706055,25025.716797,20358,22779,7987.707031,10270.107422,13190,14881,10035.217773,28701.164062,6386,8181,49529.664062,270292.5625,8816,16483,21179.007812,188696.90625,1692,4053,99741.703125,526496.5,50442,66716
3980.645508,16838.716797,0,957,9510.058594,20922.615234,17854,19534,10503.619141,21674.462891,11828,13923,15925.712891,45177.96875,10058,12525,34881.019531,124202.390625,9903,15850,15955.511719,109986.40625,1599,3463,90756.570312,338802.5625,51242,66252
0.0,0.0,0,0,4391.231445,4797.869141,20981,22030,8252.717773,16412.466797,11410,13497,17933.332031,42196.492188,11871,15231,32539.414062,143672.21875,8575,13828,15850.818359,150799.90625,1450,2948,78967.515625,357878.96875,54287,67534
1945.39856,3636.574951,0,1069,13595.500977,59210.421875,17868,21671,19918.621094,62211.960938,11709,17327,21265.328125,65507.976562,9772,14277,29032.082031,146967.875,5705,10480,21652.742188,233203.5625,1210,3085,107409.664062,570738.375,46264,67909
4811.102539,25586.460938,6139,6814,3731.090088,5100.219238,16923,18107,9659.088867,17278.09375,15064,17148,16931.015625,48106.804688,9603,13219,22036.992188,105168.890625,4555,8443,22211.902344,252867.28125,1484,3269,79381.1875,454107.75,53768,67000
11148.615234,35837.664062,12476,17358,4998.608398,4795.529297,17788,19225,15103.34375,59560.285156,13303,16466,11408.170898,37766.320312,4991,7602,18529.898438,103276.109375,2853,6094,18749.417969,216559.5625,999,2607,79938.054688,457795.5,52410,69352
0.0,0.0,0,0,18440.960938,44921.4375,20590,28952,17027.224609,64942.253906,12674,15888,8330.12207,22596.230469,4897,6716,16273.749023,80574.1875,4289,6742,20262.644531,212515.359375,1544,3247,80334.703125,425549.4375,43994,61545
1204.26416,8152.236816,453,626,9829.894531,10051.764648,21549,24519,16975.539062,58434.09375,11868,14929,23683.617188,113118.140625,4277,8613,17150.332031,116334.9375,3037,5043,29990.960938,340505.03125,907,3664,98834.609375,646596.25,42091,57394
11565.427734,84115.117188,8191,10807,17546.888672,55677.84375,11273,15275,18761.943359,48202.492188,4312,10207,26723.390625,130878.125,1154,6949,27178.417969,223510.625,1540,4947,54633.03125,749274.125,357,4590,156409.09375,1291658.375,26827,52775
0.0,0.0,0,0,6584.97168,14655.157227,21968,23341,13003.634766,29936.701172,11020,14550,6801.574219,17917.408203,4101,5627,8370.323242,35104.644531,3423,4484,24954.667969,270551.25,1322,3525,59715.171875,368165.125,41834,51527
483.740967,240.569901,1157,1341,6125.533203,7588.736328,22536,24644,14639.738281,37247.023438,10264,14186,5815.005371,17999.742188,3813,4692,11057.386719,57896.757812,3194,4464,31277.808594,372512.5625,916,3633,69399.21875,493485.375,41880,52960
38782.230469,178223.9375,0,11610,14061.74707,37232.84375,15591,18932,15606.376953,38352.625,6732,11825,7831.957031,23713.410156,2379,4066,14257.713867,78944.617188,1981,4154,25775.21875,311934.625,662,2866,116315.242188,668402.125,27345,53453
341.729797,20.089302,8996,8996,8344.087891,16146.550781,32084,33649,10899.162109,37551.15625,10643,12422,9185.520508,27112.373047,5306,7175,38167.320312,187732.796875,6767,13094,33186.523438,285771.53125,1548,5348,100124.34375,554334.5,65344,80684
31.225389,3.561852,346,346,10860.552734,26556.654297,31207,32852,12855.636719,25350.144531,13356,15733,11913.21875,30570.890625,6349,8915,38411.289062,195258.28125,7678,13723,41806.648438,341753.59375,1132,6415,115878.570312,619493.125,60068,77984
6680.529297,40441.324219,0,1125,5550.635742,9559.988281,25623,26749,5574.612305,8394.96582,12250,13478,10846.032227,28490.957031,6824,9217,40142.960938,180252.0625,10926,16657,36110.496094,276316.0625,2272,6661,104905.265625,543455.375,57895,73887
599.057251,1195.087036,0,304,18968.4375,98610.171875,19254,23725,24344.324219,90176.898438,10687,17266,14391.439453,54913.410156,6209,9036,40770.21875,225526.609375,10787,16087,41093.109375,350957.3125,1728,6701,140166.59375,821379.5,48665,73119
16341.045898,69153.09375,5083,10001,12995.224609,35694.105469,16987,20916,15265.912109,56972.835938,9087,12492,22037.673828,90227.046875,8927,12479,41801.296875,239913.46875,7321,13559,48009.851562,479795.125,986,6198,156451.015625,971755.6875,48391,75645
8929.34082,68767.0625,0,1232,5497.601562,10852.50293,22475,23488,7066.403809,9769.724609,12965,14236,14216.976562,31625.867188,11745,13919,28414.097656,113782.78125,9096,13408,44436.859375,383064.3125,2002,7228,108561.28125,617862.25,58283,73511
3847.236328,23766.240234,9028,9691,7879.460938,12000.993164,17141,20631,7932.533203,14966.212891,11363,13107,16801.982422,44821.511719,10872,13525,28229.494141,118049.25,6105,10940,42604.8125,356579.9375,2092,7064,107295.515625,570184.1875,56601,74958
1049.19043,8134.262695,0,142,4229.452148,4259.708008,21599,22942,15580.78125,36872.28125,17577,20329,14026.775391,35075.546875,8554,12028,28493.957031,106273.25,7868,12959,47860.484375,394898.59375,1891,7511,111240.640625,585513.625,57489,75911
0.0,0.0,0,0,3669.874023,3221.841797,19136,20371,18516.755859,30873.703125,21158,24917,11989.205078,26668.363281,8905,10741,29820.996094,121994.25,6859,12262,55335.167969,482788.03125,1322,7801,119332.0,665546.25,57380,76092
0.0,0.0,0,0,4218.500488,4889.182617,22477,22918,10310.701172,14929.782227,19255,21119,11046.404297,23355.019531,10278,12082,30236.25,139041.953125,7225,12364,46328.625,400424.0,2545,7823,102140.476562,582639.9375,61780,76306
0.0,0.0,0,0,5606.196777,11838.792969,25597,26589,7653.53125,9208.40625,15952,17108,12283.513672,24522.677734,12144,14164,29836.292969,141860.3125,7268,12002,31513.886719,258522.015625,3112,6533,86893.421875,445952.1875,64073,76396
214.781967,406.332153,0,114,10976.511719,26738.433594,23664,27259,8508.962891,11999.93457,16143,18090,12547.041016,27888.390625,11057,13353,30902.552734,146391.140625,7220,12417,27259.292969,215790.296875,2977,6018,90409.140625,429214.5,61061,77251
1509.255615,840.444214,6896,7327,5183.591309,6529.151367,18605,20948,10031.928711,16953.007812,16701,18689,11805.425781,28894.941406,8695,11141,35271.296875,156661.046875,8336,14275,21912.109375,183724.46875,2049,4470,85713.609375,393603.0625,61282,76850
0.0,0.0,0,0,3342.062256,5385.098633,22489,23067,11939.556641,24479.277344,16564,19604,11203.412109,30409.75,6905,9732,44043.640625,201113.65625,11199,18073,29764.671875,262353.125,2182,5549,100293.34375,523740.9375,59339,76025
57.065117,155.291275,0,21,27339.255859,146546.4375,22197,28045,26342.009766,85464.140625,11487,18691,25339.492188,103489.25,6269,11307,50097.777344,285539.8125,7265,15208,34437.351562,366371.75,990,4509,163612.96875,987566.6875,48208,77781
4222.187988,7368.689941,6379,9547,14622.887695,27739.972656,22223,26270,24632.371094,73934.875,8227,15479,27426.822266,101205.171875,6599,12371,38169.675781,238688.390625,3861,9915,47761.757812,559395.25,269,4683,156835.703125,1008332.375,47558,78265
5106.786133,35207.976562,5370,6216,15389.154297,26122.992188,20090,26744,16118.202148,36711.75,13546,17518,23981.074219,71754.320312,7306,13387,25944.779297,135527.140625,4422,8648,45837.5625,491871.71875,869,5215,132377.5625,797195.875,51603,77728
