b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
38499.195312,287000.6875,10088,18142,40141.898438,164042.109375,15732,26247,39094.179688,131262.40625,3288,15999,26823.597656,137018.5,1741,7029,31776.339844,224070.125,390,5269,37952.203125,433912.03125,77,3574,214287.421875,1377306.0,31316,76260
0.0,0.0,0,0,16114.334961,29082.130859,32438,36679,16184.34375,27748.960938,17011,20676,7022.391602,19221.134766,3405,4989,23764.46875,128629.921875,3506,7238,50778.613281,584826.875,797,5317,113864.15625,789509.0,57157,74899
5716.291992,8501.02832,6748,9847,12529.673828,9758.754883,32720,36405,9047.582031,14270.09375,12818,15058,9417.564453,32556.697266,3292,5460,21032.261719,133660.03125,1820,5036,62941.046875,776716.25,516,5826,120684.421875,975462.875,57914,77632
12628.388672,24626.335938,25850,32282,31619.970703,81158.375,16565,29168,8994.367188,34908.15625,3630,5751,19921.140625,123033.695312,2026,5420,19087.714844,156517.109375,751,3294,52833.585938,659731.875,292,4930,145085.15625,1079975.5,49114,80845
1711.578857,3620.051758,0,838,13885.108398,28544.582031,29401,33037,8765.287109,18037.742188,10093,12395,11281.617188,28534.238281,6855,9266,20069.070312,115639.609375,3809,7098,72021.921875,728643.0625,1488,8996,127734.578125,923019.3125,51646,71630
19213.851562,58208.660156,6417,13884,8068.504883,11592.162109,14927,16938,19041.859375,47626.488281,13023,18157,5901.086914,23420.128906,3682,4838,29162.666016,196135.546875,3534,8045,83173.703125,916018.75,1134,9161,164561.671875,1253001.75,42717,71023
8344.786133,13202.811523,18507,28102,4645.703125,6062.375977,10701,11869,18598.085938,59156.015625,9945,14077,12290.425781,48855.863281,3198,5700,45403.78125,341984.40625,1989,8310,65627.703125,785667.5,261,6215,154910.484375,1254929.0,44601,74273
83.17054,353.706848,0,20,28353.078125,101916.679688,21919,30216,8088.369629,24312.5,9524,11317,10041.277344,27035.496094,6188,8276,52839.460938,285431.125,5954,14826,32522.960938,319735.25,1539,4769,131928.328125,758784.75,45124,69424
105.227676,125.48671,0,90,5858.397461,7603.175781,21875,24209,12442.490234,30343.351562,11954,15238,8062.579102,19745.554688,5656,7407,60565.167969,318158.0,7019,17884,40131.230469,420020.15625,1304,5097,127165.09375,795995.75,47808,69925
5856.531738,8902.180664,6687,9265,3587.408203,6385.589844,12768,14367,12240.551758,31516.451172,12586,15663,15443.414062,39046.71875,7331,11072,48685.46875,290191.8125,4677,12835,46040.335938,476899.03125,668,5219,131853.71875,852941.75,44717,68421
0.0,0.0,0,0,14629.897461,55707.820312,21408,25117,6428.970215,11019.933594,11550,13439,29147.492188,103297.203125,7510,14652,33701.976562,150882.75,5191,11918,19580.855469,199286.84375,1357,3145,103489.195312,520194.53125,47016,68271
57.447685,164.385254,0,22,12257.827148,18686.212891,22981,27749,7554.34082,13807.158203,12220,13798,18712.683594,55323.414062,8879,12847,21405.742188,115625.890625,3245,7114,34518.273438,438303.75,1254,3829,94506.3125,641910.75,48579,65359
359.429535,462.94104,0,280,3679.857178,2898.120117,21796,22497,9761.78125,13165.479492,19698,21076,17311.160156,56731.621094,6567,10674,14098.794922,59423.195312,3831,6490,25624.660156,288887.0625,1336,3578,70835.679688,421568.4375,53228,64595
1874.577271,1171.888306,10097,11202,2831.024902,1525.614868,17173,17509,13998.521484,22093.224609,16689,20602,12248.302734,42901.816406,3831,7118,9193.120117,56833.160156,3232,4576,28931.742188,321529.75,1547,4090,69077.28125,446055.46875,52569,65097
1296.724609,5340.921875,0,315,20624.574219,30995.082031,21718,31741,11315.453125,32118.914062,8127,11559,10452.994141,42472.160156,5148,7161,10532.695312,93625.390625,3414,4529,35252.03125,518739.125,1615,3944,89474.476562,723291.625,40022,59249
11.492717,12.00478,10,16,13262.980469,23269.947266,28701,33639,6973.64502,15604.475586,11422,13082,3070.804443,6704.80957,3674,4533,4263.724609,21891.710938,3488,3832,14251.283203,164925.84375,1670,2710,41833.929688,232408.796875,48965,57812
5869.603516,9717.15625,3243,6896,4590.469727,7376.930176,15558,17710,6863.205078,14538.341797,14709,16022,1816.717529,3863.829346,4138,4683,3796.566406,23305.894531,4094,4488,24474.867188,294629.4375,1931,3899,47411.429688,353431.5625,43673,53698
0.0,0.0,0,0,12830.583984,39069.628906,22483,25244,7258.976074,9903.711914,9047,11610,3242.14917,7538.76709,3874,4322,10882.84375,73393.609375,3879,5122,46086.542969,524505.9375,1917,6009,80301.09375,654411.625,41200,52307
157.432953,3.812491,8996,8996,1099.881104,595.412842,27874,28055,9992.628906,25399.269531,14070,16035,7543.991211,17459.429688,6648,7865,22119.472656,92670.953125,7408,10669,37874.09375,283996.625,1958,6778,78787.5,420125.5,66954,78398
338.771545,30.977119,4498,4498,3727.907715,2152.796631,29195,29711,9401.550781,13080.791992,15509,17413,14639.175781,42083.679688,6167,9287,28741.6875,144972.0,6518,10546,45821.664062,399948.875,1760,6947,102670.757812,602269.125,63647,78402
0.0,0.0,0,0,16703.326172,72043.703125,27502,30753,7752.987305,13695.116211,12532,14433,11383.878906,28829.626953,8564,10619,27992.371094,141012.15625,6321,10729,44550.359375,385410.0,2070,7196,108382.921875,640990.5625,56989,73730
0.0,0.0,0,0,10590.492188,33093.191406,20407,24264,7655.880859,16999.742188,12920,14803,8074.625,18240.875,9028,10163,27408.224609,110469.921875,8234,13028,43273.789062,344090.71875,3048,8266,97003.007812,522894.4375,53637,70524
0.0,0.0,0,0,2922.757324,5164.676758,18498,19208,14280.076172,31342.46875,17015,20512,8128.805664,17320.734375,7937,9409,38686.53125,190843.0625,6539,13264,55447.550781,463695.65625,2024,8747,119465.71875,708366.625,52013,71140
0.0,0.0,0,0,12346.603516,28473.113281,18526,22274,10710.955078,25031.789062,14917,16975,11760.113281,28099.402344,7599,10261,38218.921875,172957.625,7753,14483,63093.253906,551600.875,1384,8881,136129.84375,806162.8125,50179,72874
0.0,0.0,0,0,15386.955078,42620.710938,22332,27063,11852.814453,29805.96875,14279,16426,9407.40625,25380.78125,5438,7489,43781.484375,215450.0625,8978,15870,50673.050781,476655.09375,1624,7038,131101.71875,789912.625,52651,73886
8075.527344,44141.511719,91,1887,6240.947266,18015.318359,22251,23517,9320.023438,14391.501953,15492,17185,13260.768555,32755.597656,7797,10729,41013.523438,212411.1875,6972,13929,42905.519531,387698.5,1213,6274,120816.3125,709413.625,53816,73521
4769.648926,2825.061523,7344,13235,14351.010742,45033.671875,15691,20281,16167.603516,43630.046875,8566,13753,19809.626953,93126.125,5565,9039,52219.972656,355650.65625,5310,12807,47303.457031,473301.4375,1500,6387,154621.3125,1013567.0,43976,75502
0.0,0.0,0,0,8715.452148,13210.556641,24898,28256,10063.698242,17777.224609,13744,15964,9514.267578,24335.449219,7061,8932,37086.625,172653.59375,8785,14732,35790.3125,286708.6875,1689,6263,101170.359375,514685.5,56177,74147
0.0,0.0,0,0,5737.766602,9158.879883,23537,25155,7494.362305,8756.027344,15612,16987,15621.338867,44702.71875,7204,10692,43871.671875,213852.75,8051,15215,38690.71875,344514.78125,1049,5515,111415.859375,620985.125,55453,73564
2919.605225,8742.507812,10839,11673,7383.746094,14918.507812,18238,20391,11060.8125,22486.136719,12124,14970,22909.375,92542.015625,7186,11716,35198.863281,201727.40625,5770,11315,35682.8125,342440.34375,1421,5282,115155.21875,682856.875,55578,75347
0.0,0.0,0,0,3504.114014,2966.341797,22148,23026,11427.814453,20463.730469,17108,19189,16529.605469,41478.265625,8317,12129,33035.921875,147011.546875,6915,12757,38189.109375,328332.96875,1957,6227,102686.5625,540252.875,56445,73328
0.46193,0.026936,8,8,5909.190918,8994.989258,22999,24222,15302.714844,31872.363281,16504,19607,18735.226562,45973.804688,8444,12988,32016.892578,142489.5,6572,12213,39500.898438,352798.1875,1583,5898,111465.375,582128.875,56110,74936
480.941986,755.390381,0,311,10799.25,19954.359375,25429,28361,15572.242188,26357.408203,15515,20241,22977.621094,76606.171875,6060,11649,37156.703125,209046.53125,4837,10874,44440.652344,454656.75,584,5233,131427.40625,787376.625,52425,76669
484.748627,4283.214844,0,61,26623.929688,90468.40625,17991,26708,18593.345703,41040.226562,14657,19397,22880.023438,61854.054688,8346,13689,36503.75,197293.46875,5464,11118,45890.574219,428341.3125,712,5890,150976.375,823280.6875,47170,76863
242.760651,353.164154,0,174,39023.882812,190256.03125,18375,29075,21719.816406,64387.007812,12176,18415,20966.107422,63295.808594,7349,12726,44011.234375,272626.0,4212,11292,57774.542969,606635.0,531,6412,183738.34375,1197553.0,42643,78094
5285.825195,5472.936523,5576,9137,31984.3125,154083.375,16841,25802,33031.757812,151020.90625,12071,19046,19845.195312,82602.921875,5422,9467,52443.816406,399860.375,3507,10646,43856.054688,464087.6875,657,5236,186446.953125,1257128.25,44074,79334
3035.100342,10269.693359,0,983,7586.337402,14125.886719,19578,22287,15109.262695,22469.226562,20487,23415,13789.306641,35179.390625,7961,10823,37339.335938,196578.875,6451,12116,50974.25,448823.25,1296,7277,127833.585938,727446.3125,55773,76901
0.0,0.0,0,0,32145.890625,143044.625,22800,29929,17139.058594,57017.128906,12645,16142,18947.222656,54946.152344,8749,12378,32361.253906,154220.3125,5784,10939,58297.140625,522466.625,984,7810,158890.5625,931694.875,50962,77198
53.499504,18.797382,153,153,23888.605469,55879.304688,19154,27888,21881.726562,53107.984375,10549,16487,26184.585938,88105.421875,6206,11903,67312.929688,444288.9375,2792,13472,65718.96875,679801.375,158,7079,205040.3125,1321201.875,39012,76982
8794.041992,22389.083984,6000,9987,10756.996094,11408.324219,13378,20934,24393.402344,54841.75,15959,22392,18581.837891,60445.265625,5008,9241,58755.355469,425965.0625,1694,10188,51370.882812,557879.625,610,5672,172652.515625,1132929.125,42649,78414
6778.423828,6727.246582,20926,27917,4716.624512,10724.563477,10242,11911,27892.746094,113242.84375,9894,15592,16213.407227,61447.5,5126,8500,39630.414062,298543.34375,3497,8737,47210.085938,491705.6875,754,5692,142441.703125,982391.25,50439,78349
3496.01123,7759.85791,2514,4593,9887.041016,16708.451172,20784,24921,13586.981445,24274.082031,13354,16852,13652.125,34466.320312,6619,9557,48001.636719,225278.78125,8658,16030,45726.328125,399062.25,897,6330,134350.125,707549.75,52826,78283
81.162338,235.500046,0,28,15050.021484,28564.066406,25116,29548,12330.84375,20676.925781,13477,16787,12761.083984,36185.984375,6908,9372,40393.460938,181079.03125,8563,15313,46340.695312,451732.125,772,5911,126957.265625,718473.625,54836,76959
1169.224365,3330.640137,7151,7186,9868.883789,27281.996094,16133,19198,16570.058594,43739.6875,10693,15519,17739.019531,48696.5625,12489,15304,29056.574219,148953.0,7833,12362,36105.820312,336066.53125,1403,5721,110509.578125,608068.4375,55702,75290
6656.536621,40372.296875,0,1154,19529.113281,86069.664062,17174,22281,10174.241211,23880.558594,13820,16246,21863.326172,51904.210938,15503,19300,22970.068359,89391.578125,5472,9764,35986.242188,267835.125,1427,6138,117179.53125,559453.5,53396,74883
0.0,0.0,0,0,7227.306152,13719.472656,17233,20146,10610.208008,13121.558594,22386,24147,18332.523438,42624.851562,11228,15605,25465.734375,122500.375,5181,9753,31443.816406,260111.296875,1847,5550,93079.585938,452077.5625,57875,75201
0.0,0.0,0,0,5369.84668,4581.613281,22115,23215,19098.041016,31069.03125,21844,26865,12132.419922,30672.089844,7202,10061,25132.908203,123914.28125,6585,10398,27665.023438,246132.375,1604,4764,89398.242188,436369.375,59350,75303
6.492309,14.050989,0,3,10592.214844,15266.861328,30598,32922,14346.694336,22707.998047,17103,21385,13389.648438,38111.6875,6389,9460,29081.597656,157740.21875,4211,9108,31517.181641,305022.78125,1256,4612,98933.820312,538863.625,59557,77490
2851.782715,5936.298828,5268,7043,17292.480469,31662.730469,23342,32806,12628.051758,25005.597656,12667,16775,13373.787109,43980.628906,5675,8787,21782.945312,130523.078125,4061,7366,32811.914062,319899.6875,1070,4666,100740.953125,557008.0625,52083,77443
7056.469727,27083.449219,14545,16324,5484.305664,6301.648926,21370,22917,8485.648438,14397.297852,12146,14276,7890.45166,25641.136719,4573,6198,21188.439453,112096.015625,4662,7993,33982.960938,316652.03125,1575,5218,84088.273438,502171.5625,58871,72926
5156.75,10192.863281,2536,8277,7450.475586,7469.060059,25985,27583,7631.265625,12002.105469,14868,16738,9814.249023,29333.910156,5653,7821,23734.357422,123451.125,4718,8727,43380.101562,393004.625,1057,6175,97167.203125,575453.625,54817,75321
259.447235,324.332245,36,238,8020.489746,9452.578125,31111,32974,8922.665039,19083.40625,11223,13820,10143.876953,33967.917969,5471,7615,37645.648438,236507.875,5701,11321,35883.660156,324680.0625,1433,5588,100875.78125,624016.125,54975,71556
5833.442383,22334.957031,9628,11245,12314.087891,20458.183594,21200,25286,20686.824219,73128.671875,7062,12166,11814.453125,47645.101562,4584,6709,54015.570312,412740.53125,4888,11790,32731.085938,337474.8125,876,4206,137395.46875,913782.25,48238,71402
1218.211914,4954.876953,0,339,11772.145508,39512.054688,20179,22779,8187.125488,13596.105469,12592,14881,8540.955078,23309.390625,6460,8181,44591.976562,229124.5,9571,16483,21905.558594,192308.109375,1661,4053,96215.96875,502805.0625,50463,66716
4728.195312,23684.222656,0,957,8875.220703,23531.933594,17837,19534,7477.48877,12480.213867,12556,13923,11835.546875,23970.753906,10557,12525,36987.464844,138838.3125,9259,15850,17805.542969,133072.421875,1261,3463,87709.460938,355577.84375,51470,66252
0.0,0.0,0,0,11260.856445,35942.359375,18597,22030,7724.273438,13995.845703,10836,13497,21436.476562,59566.636719,10169,15231,38115.054688,166146.875,6266,13828,18334.964844,175240.5,1040,2948,96871.625,450892.21875,46908,67534
1893.206543,3372.667725,0,1069,6810.081055,12277.642578,19881,21671,17851.640625,48912.0,11810,17327,21169.121094,61408.617188,9620,14277,28995.789062,143421.75,5626,10480,22203.996094,244036.21875,1112,3085,98923.828125,513428.9375,48049,67909
21764.445312,107114.742188,793,6814,5541.965332,7790.006836,16113,18107,18265.136719,55957.585938,12732,17148,27027.886719,112779.265625,7348,13219,28283.140625,186940.921875,4287,8443,24575.617188,282426.15625,1169,3269,125458.195312,753008.6875,42442,67000
5169.226562,7278.794434,15211,17358,13275.553711,23553.742188,12580,19225,21760.046875,85216.75,10993,16466,14465.498047,58459.304688,4487,7602,23690.509766,157337.875,2561,6094,20576.324219,256924.421875,978,2607,98937.15625,588770.875,46810,69352
0.0,0.0,0,0,17166.597656,58241.183594,22204,28952,16009.511719,58234.148438,13002,15888,10869.380859,33744.570312,4349,6716,21742.007812,119656.992188,3359,6742,24244.361328,266474.8125,1193,3247,90031.859375,536351.75,44107,61545
932.421631,4510.830078,453,626,10408.618164,17253.445312,20764,24519,12518.720703,24134.119141,12446,14929,25033.019531,111533.421875,3920,8613,18433.923828,113284.515625,2945,5043,33880.226562,389605.53125,151,3664,101206.921875,660321.875,40679,57394
6043.21582,17025.755859,8158,10807,17664.757812,47600.382812,10845,15275,19933.560547,57507.523438,3208,10207,26367.246094,124299.390625,1206,6949,30559.875,248623.0,872,4947,60329.5,832957.4375,0,4590,160898.15625,1328013.5,24289,52775
0.0,0.0,0,0,12777.443359,55976.023438,19728,23341,11576.488281,23467.460938,11511,14550,7499.095703,17825.712891,3846,5627,10556.787109,48865.726562,3158,4484,27302.478516,286500.59375,1000,3525,69712.296875,432635.53125,39243,51527
752.959717,633.098145,769,1341,7038.393555,7506.369141,23071,24644,10889.345703,19982.863281,12313,14186,4965.03418,8883.84668,4223,4692,8308.206055,28877.148438,3688,4464,27013.212891,295766.8125,1445,3633,58967.15625,361650.125,45509,52960
35224.71875,133973.765625,0,11610,13721.006836,36872.324219,16379,18932,13459.111328,28134.519531,7388,11825,6963.97998,18564.630859,2575,4066,12561.509766,59617.96875,2240,4154,23112.695312,257989.15625,708,2866,105043.015625,535152.375,29290,53453
217.88501,7.346262,8996,8996,8828.692383,22951.484375,31606,33649,8901.214844,22203.162109,10210,12422,10980.273438,28964.007812,4500,7175,39118.675781,179807.46875,6504,13094,34517.765625,277221.53125,932,5348,102564.507812,531155.0,62748,80684
32.640152,5.246709,346,346,15758.21875,43117.40625,29019,32852,8696.828125,14807.248047,14277,15733,12367.236328,32503.578125,6156,8915,37014.617188,173396.71875,7531,13723,37675.34375,292804.90625,1651,6415,111544.882812,556635.125,58980,77984
5825.291992,30660.357422,0,1125,5742.566895,7942.999023,25946,26749,8681.945312,12632.769531,11627,13478,12124.020508,31283.267578,6835,9217,40193.347656,171625.890625,10607,16657,36387.859375,266275.375,1852,6661,108955.03125,520420.6875,56867,73887
724.928711,1746.166382,0,304,5423.790527,12062.702148,22281,23725,15746.318359,39373.21875,12935,17266,10996.245117,31593.169922,7080,9036,42111.703125,202530.625,9421,16087,40194.738281,327650.90625,1689,6701,115197.71875,614956.75,53406,73119
4393.820312,12842.214844,8630,10001,12135.015625,36497.6875,17218,20916,8282.851562,17010.511719,10333,12492,19748.945312,57516.398438,8155,12479,39603.578125,193945.640625,7096,13559,41744.246094,387338.6875,1560,6198,125908.460938,705151.125,52992,75645
7841.085938,52832.21875,0,1232,5395.81543,5895.336914,22692,23488,5955.328125,7177.744141,13143,14236,14615.173828,32220.179688,11481,13919,34640.871094,163397.1875,7703,13408,50569.53125,447846.875,1274,7228,119017.796875,709369.5625,56293,73511
5972.46582,12568.082031,6601,9691,6876.881348,9661.351562,17933,20631,6493.508301,11681.504883,12175,13107,20666.660156,66284.101562,9674,13525,29810.132812,150164.71875,6204,10940,49591.523438,444822.5625,1555,7064,119411.171875,695182.375,54142,74958
995.537659,7351.579102,0,142,6135.712402,7879.559082,20108,22942,9900.104492,13427.158203,18943,20329,14191.628906,34231.113281,8874,12028,32305.650391,136130.046875,7176,12959,48738.757812,402141.6875,1331,7511,112267.390625,601161.125,56432,75911
0.0,0.0,0,0,3925.26416,3503.66748,18888,20371,14781.381836,23776.914062,22572,24917,9542.818359,16710.519531,9484,10741,31158.675781,120886.484375,6201,12262,52493.3125,419771.03125,1281,7801,111901.460938,584648.625,58426,76092
0.0,0.0,0,0,4662.80127,5906.34375,22347,22918,9199.273438,11815.897461,19891,21119,11824.996094,21638.083984,10088,12082,31529.96875,141600.859375,6664,12364,50941.875,435987.0625,1530,7823,108158.914062,616948.25,60520,76306
0.0,0.0,0,0,7782.991211,12829.958984,24477,26589,8521.673828,10363.705078,15504,17108,14471.758789,32836.796875,11355,14164,32497.646484,155104.53125,6391,12002,35977.25,293553.1875,2606,6533,99251.320312,504688.1875,60333,76396
277.531708,679.122681,0,114,10942.154297,30279.128906,23794,27259,11524.491211,19204.242188,15222,18090,11938.306641,26575.847656,11504,13353,30935.453125,147438.9375,7120,12417,31833.705078,248981.515625,2197,6018,97451.640625,473158.8125,59837,77251
1442.191162,670.8573,6991,7327,3934.352539,3923.037109,19363,20948,7728.175781,12720.125,17640,18689,10833.761719,22836.945312,8814,11141,34538.761719,152717.421875,8315,14275,24337.015625,199205.71875,1556,4470,82814.265625,392074.09375,62679,76850
0.0,0.0,0,0,4105.492188,5861.435547,22062,23067,10169.763672,18368.800781,17627,19604,10286.334961,26280.101562,7139,9732,42881.257812,185761.359375,10592,18073,31655.648438,269788.4375,1671,5549,99098.5,506060.125,59091,76025
52.300903,130.620117,0,21,17814.701172,53739.351562,22888,28045,20186.998047,51107.523438,12983,18691,25518.488281,97389.9375,6047,11307,53650.632812,300239.09375,6334,15208,38037.085938,404729.59375,595,4509,155260.203125,907336.125,48847,77781
3683.977539,11424.327148,8087,9547,12004.918945,14740.319336,23049,26270,18254.029297,44378.597656,10242,15479,25089.306641,81746.03125,6313,12371,38584.335938,225190.359375,3406,9915,46234.738281,513599.125,204,4683,143851.3125,891078.75,51301,78265
4560.851562,28732.388672,5494,6216,15906.890625,29462.261719,20107,26744,12313.698242,27712.802734,14622,17518,20645.494141,58045.710938,8349,13387,23587.869141,115932.757812,4679,8648,41343.652344,406555.3125,905,5215,118358.453125,666441.25,54156,77728
